year,quarter,area,level_of_edu,sex,value,unit,source
2559,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,2.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,2.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,2.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,2.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,2.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,2.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,2.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,3.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,2.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,2.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,2.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,3.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,3.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,3.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,2.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,2.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,2.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,2.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,3.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,3.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,2.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,2.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,2.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,2.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,2.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,2.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,2.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,2.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,2.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,3.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,2.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,2.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,2.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,3.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,3.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,1.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,1.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,1.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,1.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,2.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,1.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,1.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,2.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,1.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,2.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,2.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,2.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,1.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,1.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,1.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,1.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,1.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,3.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,2.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,3.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,2.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,2.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,3.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,3.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,4.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),รวม,2.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),ชาย,2.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,รวม,อุดมศึกษา (สายวิชาชีพ),หญิง,2.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,2.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,2.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,ในเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,2.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),รวม,3.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),ชาย,3.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 3,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาชีพ),หญิง,3.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาการศึกษา),ชาย,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,รวม,อุดมศึกษา (สายวิชาการศึกษา),หญิง,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ในเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),หญิง,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),รวม,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),ชาย,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,นอกเขตเทศบาล,อุดมศึกษา (สายวิชาการศึกษา),หญิง,0.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
